fk_table,fk_name,fk_column,key_seq,pk_schema,pk_table,pk_column,update_rule,delete_rule
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATTIPFORDEP","2","SMXOFETRA","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKUSUMOD","USUARIOMODIFICACION","1","SMXPCEL","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKUSUCRE","USUARIOREGISTRO","1","SMXPCEL","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATVALFORDEP","1","SMXPCEL","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATTIPFORDEP","2","SMXPCEL","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKUSUMOD","USUARIOMODIFICACION","1","SMXSIC","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKUSUCRE","USUARIOREGISTRO","1","SMXSIC","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKARETRA","CODIGOCOMPANIA","1","SMXSIC","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKARETRA","CODIGOAREATRABAJO","2","SMXSIC","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATVALFORDEP","1","SMXSIC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATTIPFORDEP","2","SMXSIC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKUSUMOD","USUARIOMODIFICACION","1","SMXSISCO","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKUSUCRE","USUARIOREGISTRO","1","SMXSISCO","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKARETRA","CODIGOCOMPANIA","1","SMXSISCO","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKARETRA","CODIGOAREATRABAJO","2","SMXSISCO","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATVALFORDEP","1","SMXSISCO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATTIPFORDEP","2","SMXSISCO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKUSUMOD","USUARIOMODIFICACION","1","SMXSISEG","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKUSUCRE","USUARIOREGISTRO","1","SMXSISEG","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKARETRA","CODIGOCOMPANIA","1","SMXSISEG","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKARETRA","CODIGOAREATRABAJO","2","SMXSISEG","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATVALFORDEP","1","SMXSISEG","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATTIPFORDEP","2","SMXSISEG","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKUSUMOD","USUARIOMODIFICACION","1","SMXVPI","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKUSUCRE","USUARIOREGISTRO","1","SMXVPI","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKARETRA","CODIGOCOMPANIA","1","SMXVPI","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKARETRA","CODIGOAREATRABAJO","2","SMXVPI","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATVALFORDEP","1","SMXVPI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATTIPFORDEP","2","SMXVPI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKUSUMOD","USUARIOMODIFICACION","1","SMXWRT","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKUSUCRE","USUARIOREGISTRO","1","SMXWRT","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKARETRA","CODIGOCOMPANIA","1","SMXWRT","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKARETRA","CODIGOAREATRABAJO","2","SMXWRT","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATVALFORDEP","1","SMXWRT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRADEPREP","FKARETRADEPREPPKCATVAL","CODCATTIPFORDEP","2","SMXWRT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXADM","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXADM","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXADM","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXADM","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXBI","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXBI","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXBI","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXBI","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXB2B","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXB2B","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXB2B","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXB2B","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXCORP","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXCORP","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXCORP","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXCORP","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXCRM","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXCRM","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXFACT","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXFACT","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXFACT","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXFACT","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXFINANC","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXFINANC","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXFINANC","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXFINANC","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXICORP","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXICORP","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXICORP","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXICORP","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXIDOCELE","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXIDOCELE","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXIDOCELE","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXIDOCELE","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXIMP","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXIMP","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXIMP","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXIMP","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXINMO","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXINMO","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXINMO","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXINMO","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXINMO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXINMO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXISIS","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXISIS","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXJARIMBA","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXJARIMBA","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXMBASE","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXMBASE","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXMBASE","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXMBASE","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXMBASE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXMBASE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXMCLUB","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXMCLUB","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXMCLUB","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXMCLUB","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXMCLUB","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXMCLUB","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXOFETRA","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXOFETRA","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXOFETRA","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXOFETRA","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXOFETRA","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXOFETRA","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXPCEL","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXPCEL","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXPCEL","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXPCEL","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXSIC","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXSIC","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXSIC","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXSIC","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXSIC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXSIC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXSISCO","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXSISCO","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXSISCO","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXSISCO","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXSISCO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXSISCO","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXSISEG","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXSISEG","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXSISEG","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXSISEG","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXSISEG","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXSISEG","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXVPI","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXVPI","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXVPI","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXVPI","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXVPI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXVPI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUCRE","USUARIOREGISTRO","1","SMXWRT","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKUSUMOD","USUARIOMODIFICACION","1","SMXWRT","KSSEGTUSER","USERID","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOCOMPANIA","1","SMXWRT","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKARETRA","CODIGOAREATRABAJO","2","SMXWRT","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATVALFORDEP","1","SMXWRT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTARETRAFIN","FKARETRAFINPKCATVAL","CODCATTIPFORDEP","2","SMXWRT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTDEPOSITO","FKDEPPKARETRAFIN","CODIGOCOMPANIA","1","SMXFINANC","SFGTFTARETRAFIN","CODIGOCOMPANIA","3","3"
"SFGTFTDEPOSITO","FKDEPPKARETRAFIN","CODIGOAREATRABAJO","2","SMXFINANC","SFGTFTARETRAFIN","CODIGOAREATRABAJO","3","3"
"SFGTFTDEPOSITO","FKDEPRELPKDEP","CODIGOCOMPANIA","1","SMXFINANC","SFGTFTDEPOSITO","CODIGOCOMPANIA","3","3"
"SFGTFTDEPOSITO","FKDEPRELPKDEP","CODIGODEPOSITORELACIONADO","2","SMXFINANC","SFGTFTDEPOSITO","CODIGODEPOSITO","3","3"
"SFGTFTDETALLEDEPOSITO","FKDEPDETPKDEP","CODIGOCOMPANIA","1","SMXFINANC","SFGTFTDEPOSITO","CODIGOCOMPANIA","3","3"
"SFGTFTDETALLEDEPOSITO","FKDEPDETPKDEP","CODIGODEPOSITO","2","SMXFINANC","SFGTFTDEPOSITO","CODIGODEPOSITO","3","3"
"SFGTFTDETALLEMOVIMIENTO","FKDETMOVPKUSUMOD","USUARIOMODIFICACION","1","SMXADM","KSSEGTUSER","USERID","3","3"
"SFGTFTDETALLEMOVIMIENTO","FKDETMOVPKUSUCRE","USUARIOREGISTRO","1","SMXADM","KSSEGTUSER","USERID","3","3"
"SFGTFTDETALLEMOVIMIENTO","FKDETMOVPKCATVALTIPTRA","CODCATVALTRATIP","1","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFGTFTDETALLEMOVIMIENTO","FKDETMOVPKCATVALTIPTRA","CODCATTIPTRATIP","2","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFGTFTDETALLEMOVIMIENTO","FKDETMOVPKUSUMOD","USUARIOMODIFICACION","1","SMXBI","KSSEGTUSER","USERID","3","3"
"SFGTFTDETALLEMOVIMIENTO","FKDETMOVPKUSUCRE","USUARIOREGISTRO","1","SMXBI","KSSEGTUSER","USERID","3","3"
